contract,mint_number_count,mint_address_count
0xddb298cf3402c2309cf30d2c39db99451b473d00,3045,1178
0xde142840de172a53960fcb75c2d31997f6c9694e,1135,888
0xde1cf48538a7ce96630f2cab23518cc14c3830ed,455,57
0xde4b40d431c761399c805f5e6eeb687751a35fd9,330,160
0xde8091960177c59e3eeb786ab459cddf7d6142f1,2762,1588
0xde872155bc220348825aa4a3c47bcb070571dcf0,226,190
0xde95471123ce8bd81ad8e7ba553e019da110b654,8820,3888
0xdebaad8220ef6b0e69cc91ce8d1c8629aaf32fae,10610,3267
0xdebf7eb493dd2193627cbea4433f94a485a7e5aa,3322,1155
0xdf1782703343397799d780b6f178daa83e756ef6,1086,330
0xdf1cd8736463eb1a9987f3abc44fe41ee08bf86b,6916,2402
0xdf984ce0cf9c7dbac9b0e595db7a4eeb043b94f4,432,290
0xdfa35c211862ee3220542393b154291c60866942,283,250
0xdfef23cc7b3d5bb2ba03ce5faf6760efdf681cf5,1182,676
0xe05e46e3af8b850330111bfadc507cf34d04b5b5,284,187
0xe05eecca270f7547153ca563662b14a95974c5bc,5673,295
0xe06442df4e366952d222cc24e15bad4b51f4a491,4151,1948
0xe0a9659e9ad57b55c70064d6178039ef30afbff7,705,545
0xe0bc9f7e17ec1c491d30354c5a37d55c30221d99,4602,1580
0xe0e019da84faf162c966c020c894d8e568d04c1f,871,671
0xe0e8cddb78ddf04a8db76fe9406d52016efdcc4c,1856,1123
0xe110bb2265d8b14a4664143a6b15f182184ec75c,2632,307
0xe1122abf89735830296cf6909f262a226b5b8ee7,479,359
0xe157cc9801db6979a1c7f0b17712b85ed7c32bdf,3891,1764
0xe1770e339b0b2c870aa2c2ddccab672d299b79bd,491,97
0xe18b8ad7bc2981bca532ee2d38a6f4afbb6737e8,866,627
0xe19b3862a4393e61be2e28e89a98501e83441b9e,21541,3560
0xe1a22ac49390e10c9ab85d0ca803e4b9d6c7d0b9,1592,710
0xe1badd9c3e3d53dcc862174b58f8867f58a2f497,2635,1688
0xe1bb3cb1063381a9a163420c3c2495e0b4ed6cf4,2926,1069
0xe1c96425a1f94e17e9fb3c41ec926f1f2aa5f592,816,218
0xe1dfde31681c755907ee77d19a9bf40d1d9cd73d,800,407
0xe1e0ee5b2e4498921b451b6dff5ba2a296d76ea5,211,70
0xe1e92bebd0feca815d8725733241bbccfc9b6257,1354,741
0xe1f020c9a8cc4c4f7c88c2a9d442f91dd8b6c459,1157,447
0xe21d303f42630015b01c4224e805889599f63d92,14324,2430
0xe22e1e620dffb03065cd77db0162249c0c91bf01,5016,2784
0xe244cd7767009555cd586d645b00ecf179ab000e,1198,825
0xe246e977f2d2114fc32b8e570228232b8d44715a,4811,538
0xe253fdfc5cb67847553dde2b863376ca17a2e874,2137,844
0xe25af56b7f1adf8dde0c2caef3c8cfaed5a3a3bc,428,244
0xe296095f3794f86cf8bfabaee2e8d7d69cb5a4c9,843,512
0xe2997a26fa424361eb6e7dc6a42ef7f72134d26e,2830,1838
0xe2b4af3b161f4ed4c8f42684a11b1c2edee875d8,756,485
0xe2c0b99fcc17436f1c3dc4265e5ae463df652ae9,1412,738
0xe3118ffbd8e9eac98c08e0243ee27523cc1bcaa6,5713,2469
0xe334c6d4bcd4c5d7f23a75f808eb9c6653a6d4c0,6873,3109
0xe341e95e4cdf7ea0aca531ff1f36bec98229d021,2679,1329
0xe3455596f995c5a1bcbe95199700dab0b9f163c8,2621,1745
0xe35af79aec8788457fd32116d6a3353a5db39b37,570,358
0xe389584db5313c58aa15d937524f9aad570e8bd2,1715,1078
0xe3b555c259927c09a953a074b29bf2f696653844,3783,154
0xe40c0395501b37e64390cdbe5f6b4d7cb56aebed,659,209
0xe433e90c5b898819544346e73a501d9e8013dbd8,10000,5809
0xe4364ec3a109345aa06819f0ef710c7ee7a6fae1,5383,501
0xe4673c08c900b08aee7f74e931b991ade3dfd5d0,2216,1393
0xe478920ca910e45836d13494861a6e7d6a79a7bb,704,590
0xe488455f74a5acf03b409d5af10d0ca3b72050b4,446,154
0xe4a1ffb12dd5504d38c4ae2beb48e829dcf12c2a,1240,775
0xe4a6b00b2f6b543c364fef5f15825203eb1bf37a,2476,1216
0xe4d2f79b70f5bed95abadec70413dd61c9a65c3b,2136,1069
0xe4ea4a6bd92ce5cd4816942e57a8208aaa516081,1702,1441
0xe4fde500c18032053ac14f72ea37206aa2501b28,64,64
0xe50de544ab3b16366d2c527775706fca8df1b7e3,775,616
0xe538ddc33cb09f20414a966c7d7e6f1b70aac612,1726,46
0xe542b9af7c0d632db038321121eb8872766abaaa,487,385
0xe55437f214dc6458863fdca2b415ec5609cd9ba7,1908,1096
0xe574ddd69079a87222f282aa40f2d3b05303e93b,6257,1229
0xe58efe8e85e441a693db953265e4313bb2ee4d28,3350,935
0xe5965a84afb17f071ac13cedc00d0393e323a06c,12521,414
0xe5c7d9a18df4fdc12db723761a862845612917ba,6461,4201
0xe61a1f0d73f8dd3d9968ca3dafd361b2eddddb55,268,76
0xe6427c95657cef97f1f73bace26efcf9d41c4ef3,1822,773
0xe681a51b18d426625d36ef98c78cd18c7b8e8b21,3068,2846
0xe6b451d2ae69db47f77df873828e919f02edfd2a,3802,1364
0xe6bbbf206f4ea33cdf84400a4562169cce39f5c6,2753,1301
0xe7182a5e91e18ce756bb237480703b5797434d0f,132,29
0xe72b608e8cbd4cbd9cf3914093315ce986a7932e,1111,352
0xe75ce59fe9eba5e910f2494bb44e062af08d6ab6,534,311
0xe78324a849e49e4151f676e2b892551af9756749,369,83
0xe79b302ab76906d1cf0664cacceb7a595666a8cd,1472,623
0xe7b98a3707a6b41654e98bf2285f6a30fbec1d43,7010,1300
0xe8413c666a5cd3e0fefc44689f1fa1f487923312,921,487
0xe84e745cf8fd8295720198ce49d0fa3c1ba16af3,1553,893
0xe85d7a471d1dbcd0403cd305c88b3a89aa9654a8,713,291
0xe86eb3f48c9d5bd16dae6d3833ecc355abfb948b,7026,2738
0xe88d56f78a262b679cf9886a0932c5e6f10fc405,1011,251
0xe899a2e4d9cde7b631f16d1e2ba0b5e44690a5f5,1365,544
0xe8c3daf939dc7cc356f0e21364c18d2c3ddb2c00,3769,1396
0xe8cd98abf5d46a83254213e74f0eb759868214e3,268,154
0xe8e2b12e02cefc12603e99cd414d9d9ec82068cf,2778,955
0xe9206404f07e7e988b703755ff1a07de408874c0,23,5
0xe9315fe959a9d79b5d34ea681d41cf96cd508f8c,594,328
0xe93b527c33bd248b46ebbef9a335cfa997d1dc48,1457,773
0xe940354b041dab5130485a06d2f1900edb511727,251,215
0xe94f6f099132e605868c32a73091f8197e018ee6,2296,1251
0xe9793fa13d6d5b529f4accce266ba21f44bbf7df,513,428
0xe9992213b9d9fb304a6ed740d51824d82674a6d8,2349,1181
0xe9e0f82839113c3339b784f610b8c34787bc7a9a,2015,1054
0xe9fe16041099b4aa44502047ad570f243e8b7a86,958,627
0xea0f4ce99afba06106df276182f9f3afe73a65d2,6,1
0xea290752e458ddd8562d4aeea0f098e38e6a3591,18370,1970
0xea335f242375cd34cdb57aef7e25f1eb74c11e9b,156,99
0xea5e4eb7c4c66aff42a5eaeefa878306e7949d50,1811,820
0xea5eea5d725481b4569b8e84967e56770d95c084,2651,1280
0xea600fd3276affa20da9d18d0175e7d239eb89ae,2630,1576
0xea676760469b41b98fa66d222a4a342ca9ebbd4b,503,212
0xea7c47dc52d1d90544664486c7e894235e4ad1ae,1617,569
0xea9a8efe050ed52033f672ae4df1fba535814474,274,90
0xeaa3f4ad1fc983d7cc63cb4fba90bc83c1c835b1,1433,1079
0xeaa83d594fadf368e0a58824c2822aa52a59c154,2891,1162
0xeaaba70e5b1171691a4766a0625b2fd29e594148,344,228
0xead61b7bed030e5823dceecdda538e83bdb3e2b0,841,630
0xeaea3af7029afdc332524947b221265d700ce641,3745,1247
0xeaf1ca721aab0151412e5ca5dac8a302b0acb0c9,3672,1381
0xeafbe89098bb370860be5cc2ac0daa32ba4c6a61,2205,1122
0xeb341fc2771f5057c72f2860233ea0e60eddd7c9,6852,3414
0xeb40f456f35e869d3db85af7d804acd5909b5dad,6168,1638
0xeba4b4c232df5f15e0995fd5893735bcf5035c49,1011,449
0xebc782039c8661250b6554e22925e0f24ae5003c,11145,1519
0xebfa7226010db73e2bba75b24e3f755c081b6d9e,1131,640
0xec25f32bdb367e8be480ac306754f0778e1d456f,57,22
0xec266a8d83f1b64a965c92051e418dbf8380bf1f,1348,1178
0xec325c61440df29f8f43123b647d714defcc7f7e,240,159
0xec50555357060a9be756e044816df35fb5e0d7c0,666,526
0xec7a312391aae1748ef1be480ffef6d359d45e6c,8674,2988
0xec7bb89123cc661d22c4e861e525bafc3a25ea56,3075,291
0xec91816113f7422ded28f9b59f13a335cc7fe7ed,2132,1329
0xec9b9d220651e7bcf9c812ccc966d12d922f237b,5033,1950
0xecb2b50e2a96a24d9d1c35bd46829b2817fe462e,333,242
0xecd78de49187fbb98c2fd59219a574863f1dbe82,1012,2
0xecdd2f733bd20e56865750ebce33f17da0bee461,10000,6389
0xecdf8d7fb10f140ed38e8f418a7d50bc9b149b79,3502,2093
0xed0439275ab6b9190e5fb1ead83f462d8d4a542a,372,334
0xed46bd84b16f7d629a777ecac908d38a0217b8f2,183,160
0xed536e28bf08340f733ae5d49d0510289512a643,2580,1635
0xed5c5aba07921373b3232058ddbdbc89d4fcb170,2891,1354
0xed6a83ca98ba5ec9dfa1f8b53a336c39b34be70f,1297,1012
0xed6b50433f1e9066cfbce20f63a8db5f4c4d2e00,444,341
0xed932e74a3395939e4626363184c5b7ceb31eb48,104,41
0xedb00fa42aab9f3375cd2b221eeb856fe066a2a1,2141,933
0xedba7530dcd55bf0e334379aedfb2f9deef7b52e,757,237
0xee063eadbb58a63f7474f1d5482387c83f1ceade,1696,753
0xee450634aab631450524ddc7f2807ea732a067b7,373,305
0xee849b661eedc31d7b83b1a9688115f8c595b361,1728,436
0xee8fc45e05fb760fec9b0772f0a9f023f52fc0e5,857,399
0xee9747575c89326eb9295972f36d56a49691f874,958,853
0xeea06debc861301dd124dc5ef22eb6162103f41c,174,142
0xeea778477067400c5e94cec722fe95d362be28d5,4757,1885
0xeebd5c785d852142e02564368e7d92fe351c2ec8,6725,3502
0xeebda3866e162fcec3db1a8a70fc1eb74e68e25f,5001,2157
0xeeca143947ae66d5f74acb0dbb105faf47b29596,861,6568
0xeefb574fefcaa64c7cb036404c1a30f35dcb69c4,6995,3464
0xef28e1649c55361d514b9955712abc6c00a73d05,3301,1575
0xef40a713b97eab44db3a6f8214c049d2f82a4932,3173,1554
0xef777e08b8eaf29b7c9d1fdde15ff238869dd64e,1116,537
0xef897b87e2d91e8a548b61ab064602425f451723,3272,1189
0xef8c996cec4cfd48d5fac04a0f2eb94ac9b2ce78,1344,734
0xef8d3471873ce5d169ecbb1c5bea13eb71e1cdf6,772,524
0xef90ba651d58ed5f519ca6c5e9e333cd91f2f8db,2941,1057
0xefa1af6785af9d1a4f24671210105255db64fc01,2095,1014
0xefa617eac614819b9cf9b6a1cbf7193d6004133c,22,413
0xefcb803ee40512fc4075af17d27e7039cc9b9c95,9031,1922
0xeff90eee59789d0d1ae87da84da4046af56d1a1a,5192,655
0xeff9852106430fbe38defe2c1b0dc4436ec1dad3,2839,1187
0xf0214d3ffe6f49367f06065d7875536372efe37f,11286,1135
0xf026fb5be56ff63e19e9da3236035e80e5780663,15447,812
0xf045b59abc21a1da356872ce19522f449d9b28ab,4639,1462
0xf063279c0d5ebf459d220e7ff2d8863a0bb3533e,315,53
0xf07441e25000b6914ebadc609a3d425d6b97448a,5654,1003
0xf07a51cb545cf86db600725963ab6a29cf607e6b,2889,1389
0xf0919ff5e644f221a2f4e86606374bf193023c99,1517,963
0xf0ebd6cca49718563d9fdaa2b4690fec9fc9361c,22144,3079
0xf0f7a2611decec20c06ba66aa3766d4f88e628b6,10048,2607
0xf10902619c42271e31c19881f7536854b02af899,577,297
0xf12243191cead2d6a25a21b1151c269557bc3fb4,8672,818
0xf138ee72654f8f4d58ed63ffda18a741a3fb448d,1054,674
0xf143807e212260abe54ecee6e0d721b98c5a9e5d,956,512
0xf1495cd87d927988ff25629d92565f874d2d686d,13076,2178
0xf14ab303207dea1ffb9f84a017bc37a47021bda0,8346,2145
0xf15176bc2a8d95102e21641fc0c3b1a9990d2d2d,2639,1156
0xf193acd60b329070caf9891979725bd068777c79,3973,2222
0xf19659db0de156938b1aa273ce50ec0591d7ba0b,140,685
0xf236100dbec4029848039586791ca7508f8f8176,8600,5026
0xf24e7cb935c6ff999eee46189a0f27c1d8ca9c91,1161,709
0xf25cb4c8a634ca068c6a7947da9540fa1a3cbf76,7294,42
0xf26cd89fb745d7c222841da514d3fb66c5ea821b,1021,541
0xf276ed0f992956379cf2f0e20d537150f3074490,6984,3803
0xf2a917e5fd98246b950de133fc2770105597a7cd,917,467
0xf2ad978fa2cb513413921cee391a35597ef5438c,5592,140
0xf2e4508646f1b3e9d47763d12028feb6aedd6703,3001,1213
0xf2f411321c30e0e595b8c9ed49d43f5c4d7af5d9,1542,1119
0xf33cdcf907dc77b0cc1d975658435fefbc56508d,3647,2138
0xf34e52aff477829116437c24e6182f6a91775d43,365,648
0xf362aadf0037823cd9fdc6901e150b42a8a70297,5580,603
0xf382e136b1c38f2761ed42a5b960beb5eeaacdbd,2071,578
0xf38df2a4144fc1e4059e84769be02517e41456c5,1717,1011
0xf3bc74f48c3292815fd390cad9fa3dc03cb376c5,790,427
0xf3c8238f3797d5e14c729d025eaaf2ae0c46f245,675,219
0xf3d7917fd854dd5392f4afb4e46982470e8fa190,1482,906
0xf3e633f757241fc98ea6a21f8a370c4ce1689ebe,978,543
0xf3eafada2c02f245246aaf7b62e23bb5f939b155,3482,1835
0xf44941f379d50e8fcea4688908bc84008bc7b8d9,2105,1144
0xf44de3d5b6ed6f353618c2af61905380d7d5da72,3357,1127
0xf477163f817202c393ff612cff977abdd3cd4f5e,98303,38682
0xf497ee4fcc6c81ccb60abdc0ef2ce20ab37b8698,9489,3431
0xf4ad58c64a16cbaf89935f101a86b5468513d181,840,717
0xf4b8a456ca94205bec3e7119649d680c10f55a67,5000,1785
0xf4c23679a94b78eedd3215e2e58d06c5cb3146c4,5097,1599
0xf4f441aad1a3430068fa4d41e0439b63aa4841ad,316,197
0xf534e889c2464c51f0104063b25fc03e60a46eaa,2469,1005
0xf53d3ff65cbbcb1cd5cb06968b5e341cc1eb09df,83,60
0xf5404191ceda538d50a2fe370bd51faf1641c7a6,1939,1213
0xf5426665baf7fe237bb9ea125eb3a0d9da1da712,385,320
0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,16957,1317
0xf57358559e3f76424a199301de8f6441caea3675,7308,4420
0xf5a13183164c78aa14ab7163b5e2f30eaaa82100,4200,190
0xf5a66ec318dc782dfad22c5e2942a45cc0f365ce,9626,127
0xf5c4c61e3358a07dd730edbb4fcf7f4e2e672192,4494,3251
0xf5e2a2e3cd500da2c91bc7cd3ab6b94f56f3dfb8,2963,2158
0xf5fcde8e580c485de07fb2a4e39f2fb616f5f5cb,1350,325
0xf616919d2482b0bff100033a1071fe530b3389ad,5368,2256
0xf6229de939a8b1333ff550e1e506a74774fc8041,385,312
0xf6301fecabe356fd25a03fd6d8bfa08d20fff938,1766,415
0xf6682f9474ef2ae40587f0fbe65f8c659591afc6,424,55
0xf673623e8507551bde72290e909c7e184a4799a3,4043,1673
0xf6aa7e0db38e346ab07228d74e324818b0e43910,24,238
0xf6b329c4c8104055040b97ac55219895e254e654,1663,405
0xf6cd127a127e351c0e6157d802d25a332fd3dd49,468,337
0xf6db219458f0757aa14a18a612d71ebe0174b808,294,263
0xf70daa78237e29dcc70eedd4237620d9a63d9243,2428,817
0xf7102baefeaff5cb9d809df4706485f109989566,6753,4012
0xf732b0bc0097743a88020c6cdb7ee58eb43ebec1,26053,1833
0xf75aabdb318ad3008a7ac0026f1858b5781fc838,4357,3925
0xf766d873d7548c15c51703dafcf88dcdb068f9f4,293,293
0xf7b32fba04c04ca2ddaefd9dd1dbe1153cccda6a,6426,2722
0xf7c4cf3c5d25d176317dd33d0558dd4466dc6cc0,5404,1494
0xf7d421a7965d3f4117c9f2528c16205ab7caf73b,4797,2352
0xf7dca099ce81ea99a6f9747409076d82f88403c8,434,202
0xf804356349c79a6381206ea9baf3800574fa74d9,35396,210
0xf8125c45a7e2f4dd075cbc8337130c8d7538b046,155,122
0xf812ea26dbf535b21036e69a9700a3424907b92a,12436,3901
0xf812f02af3581b087fff04f2e48e5b5f2751d4b4,478,345
0xf8201dddb81214605677c428a342c87a267870b8,1195,639
0xf82ff5ece49b0fa65b5ab11fa236f50b82167d15,158,58
0xf8551c45482974f79e918dce69af6f03ea3a9075,852,598
0xf89d6848ceaead77efe6a08a4235e9a2c15f6bb2,254,229
0xf8c19eb8fca158cc18260f2ac1bf05c9a0a0a8d7,156,47
0xf8ced4bdfa1f72ecfee2f98229e8f13ded7c40f1,11537,1668
0xf8e04339ed6ca5185db8d87424b0b7fff56b9449,842,202
0xf8f5d078849cdcfea24257386ef2f06a09363ad1,3563,1168
0xf8f924e249f5b51ca056303c57848f9ccf7068cc,11,1
0xf8fd0b82d8f125d97793b91cdf41a8e0c8497fc5,860,470
0xf9039235d4318bf2faded06ca8eb5c7e9785f789,3034,1223
0xf91a54877fe53258b0621f3c3b9fbd3305080990,10942,508
0xf920005345d48e7f3e1c35082e069a6ba241022c,1549,1086
0xf9210a3d1cfc4f9da4bb755d9022008a08b48c0a,9218,1356
0xf93ac52c52a17eef4ecc1b9974cb4f2942fe9c69,900,784
0xf95d66433f277da32dfb3199e5f33ae64c1aafed,5555,1096
0xf963e5093a488b83dd5b0a2dcc22b485733869c7,2635,837
0xf977415b0896796496ce1f434145764dbf4ec5d8,1015,911
0xf978b85c899522d48d927a2ab010ab5570a13907,13506,978
0xf978c62c98b8e1a9f411f3609a25333457c2fcf3,1659,683
0xf9858e557fa877bf4bfba33775a09db0e7f494ea,4459,1288
0xf9963a59bc60b91e585a6507a7666c30ee11b8e5,274,251
0xf9bcfa7b8f21c1ba422fb69d4f0299e8ae3fa440,1377,873
0xf9e458f01daf255e4279eae3ae527529130f0c85,9698,3495
0xf9e8cc12c8d83ded1204a1722498cce50bb66369,3338,482
0xf9eab063d52ead6c3b6f0e6faedb44a4303bb036,1849,1192
0xfa015c0d473a294eb4788eb51da0d1e8d84e8f84,663,309
0xfa1a07056c48dcba4b5e9e71aacc6aa791a93929,6760,1864
0xfa3c785b3f9e6140a9d058976d85bbb9bdd704b0,3338,756
0xfa3e2b753ba1cc8045e2aefe30667a1147717a78,2902,1236
0xfa694fe467be1a74a8970a2191205f63baf5edab,7777,3697
0xfa751bb98e49a2a8113de92d21c2266d5655f274,5193,1767
0xfa84ba03011ebc8863c0307b1d112e7ffaa36f78,2141,988
0xfa932d5cbbdc8f6ed6d96cc6513153afa9b7487c,5000,2245
0xfacac82d3e8c6ca13bff52fa4d541cd42ce1af51,81,18
0xfb0db4a17bfedd905207c7c2495c7af9748bee18,653,469
0xfb0dbc903181cb445ba5114cd35172a6c5253c4e,3601,876
0xfb357e02cf2ff46cc8953adf8cce319b1625d071,983,688
0xfb4899869817003c1196299ae78a218e10cc5df8,122,50
0xfb6ab41e3d96e39827bb98330e4bcebfea188658,2867,857
0xfb748750f666e9fc38abfddb6014a609f5e7b264,903,709
0xfb7a00b67f91741512f3c514072a4698ac996cda,949,678
0xfb7cc0e0fa684bde9f9630210e4042aa0f675d15,3194,608
0xfb81cd2f66f772436260f73ff547a06a6c2d8a17,10321,1645
0xfb9130d0f2f655f9b93ada5cb88867709ca426f1,20,1
0xfba85e74a8edd5a7d67524fa3dc45fd950aeea68,12192,1180
0xfbbbbdf1f504461694d35a647e268c45dc39d957,8392,174
0xfbdae89db90d8913319811b8de96a8808f3421d1,6325,926
0xfbdf5894b0766ba2458469e24ba5b2b1d8d34af8,3158,1576
0xfbebc148f214765abb05e848840ec358e5ba0ecf,3336,1475
0xfbfa36b2e04c3dba810073483598590418ec4361,788,127
0xfc3caa1a7745588b08827cefc1f12c77048166ce,6794,1005
0xfc5d9258cc6d21d21c16aaec1daa52759c92ce30,5103,1720
0xfc7905a0bcff721b6205f1605109deba35420ceb,821,771
0xfca452b37173297fefb38ade6a1b363ff7e13f5a,3781,1825
0xfcb93e47b8ff72dbec37dcc48ac0118e02f53831,1062,700
0xfcc35158ae5d52905c7456396c6fcb0ce06b7d2b,10876,6108
0xfd082f6e5fc7cf1b6393969c64bf4d7cff774e7a,3333,1388
0xfd16ccc0cbb6aeffd7e340df98d1764679d5e9db,4968,2201
0xfd342b6b3bcd15f761e0d58a3a7ec505d6ab7cd0,1727,1302
0xfd73b654881fc51ba149dbf2212b3cd339e65254,4488,1132
0xfd7c6a97ed8d42844dd163f5b3ab021202ac6802,8058,4816
0xfdcd7f876d43c1bb9376d577b354f16dc92675c8,2488,924
0xfddf0f374f623fcc0a058f460a9dd18aba61be10,480,90
0xfdfb369d9910d16f7357bb6b18a6fc4cba6dc871,13886,7333
0xfe023eb89a8af714b4b40d8f1f9c7ad6b508b0f5,2079,1339
0xfe131caaa9eb3fa774220ee34f617642313847bd,9803,2832
0xfe203ad0073b9b8c9ac4709de5f80b4b72693eca,1657,832
0xfe306297fd2c333efe9b6623b617e9cf61883bb6,1236,485
0xfe4e4652813ea5f70a4876cbc0ebbc510d660615,1508,571
0xfe500e948f42f2d145f5d821563784b135fd7a25,663,531
0xfe5023264a0c2ac70018e1a8a6cc2418b70f1358,4356,3045
0xfe8e951377706a4b57ba59edf706d9464d3118bc,7372,388
0xfec64651c8b441f2526b1a54febb2122124bf041,996,54
0xff2cba29c61568cd7adb1d915c83ad552c8b5bf1,1172,775
0xff3001823c0fb2784ddf7a786381d9a157808073,2221,502
0xff6318672cf2ae09117c2af59c9d91441817f3ec,10735,2356
0xff8852a5f77c20094f0fabc7b225b417e0797907,7928,3090
0xffbf7dd41696c07c1ae0e7d94bb36d9e66de087e,1150,615
0xffc580a1664e22dce34819621ff292463fa2093f,1926,656
0xffda3686e658863820f3972517ea21bc14267af5,1348,412
0xffddd1bd34dbe1368def6b27d2893768c10175e3,10000,4927
0xffe572aee5cded696f617125aa66b9746960f4ec,3096,1247
0xfff54e6fe44fd47c8814c4b1d62c924c54364ad3,3902,1787
0x000386e3f7559d9b6a2f5c46b4ad1a9587d59dc3,43368,6078
0x0ef4e8cf23631cc7f8873071ba2124a14f6adadc,0,13
0x0ef762b94a1206e4aa823f6bdbd563a82892752f,122,11
0x6bff86a9ca508d00138cdd1756376283e2facd83,615,416
0x6c08a13937f1a5b800cc08625bb36941f2cce993,671,476
0x6c09a8fe4932113c487f374833944ceecc1f42d4,1909,562
0x9900bbad4e794b76a16c82ed452818d24fcffe99,5365,2094
0x992abeaaf6d307d5b8cfdf1376ee98e55663cf64,1122,894
0x99902976725856cc74d81c2fa8c335ad8490e44d,18443,2005
0xd10a188ff6c7d63387fe2073659534c3518eef21,1219,672
0xd13f7dabc5357d43ab533a05161b301fb940d322,3505,809
0xd1769aa418e30e8a777ef7f1b3986a9bf064282f,2042,1405
0xd1e11458759dcd66badf7d8adb30dbca8edf0f7d,208,119
0xd20b2ef266594f46267c6b8413ae5d8d0c724aab,1166,585
0xd20f9ebb9531cc85088a6af47cf4957c86e6af2a,2778,1377
0xdf47e1e28c88fa9bc55a7d858226cd849e916d25,276,170
0xdf713604124ef873f130684996d3eee34b63192c,1994,768
0xdf873c87ed620fea8dd9a3be7ec6bc35d2738df9,1231,1019
0xeb63787b7d75aa4a53ed6b2365b36ab20e830100,2111,1275
0xeb6b24148f093691367a445fedb7fdc1ab55fc88,4787,3144
